时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%),cash,dd,risk_on
2019-03-25 16:00:00,-1.1,8.67,0,-85.53,2793,-3534,9.88,17499.7761,-0.42045822725418,0
2019-03-26 16:00:00,-3.97,5.01,0,-3661,0,0,9.35,17499.7761,-0.43998307657952,0
2019-03-27 16:00:00,-3.33,5.19,184.87,0,3579,-6134,8.81,20033.6421,-0.43899714902001,0
2019-03-28 16:00:00,-4.64,4.38,0,-807.34,3363,-5336,9.46,21991.3061,-0.44330283428494,0
2019-03-29 16:00:00,-1.93,7.02,2637,0,3740,0,9.13,18246.3061,-0.42923918291348,0
2019-04-01 16:00:00,1.83,11.02,4001.28,0,6249,-5722,9.02,17693.5841,-0.40789956257511,0
2019-04-02 16:00:00,2.45,11.16,142.93,0,7553,-4074,8.5,14195.5101,-0.40713730947086,0
2019-04-03 16:00:00,3.48,12.13,970.01,0,3726,-4985,8.36,15439.5251,-0.40196402437981,0
2019-04-04 16:00:00,3.86,12.72,587,0,0,0,8.53,15439.5251,-0.39883343531836,0
2019-04-08 16:00:00,3.36,13.04,318.09,0,7226,-5910,9.37,14097.6151,-0.39713699737193,0
2019-04-09 16:00:00,3.62,13.34,298.82,0,0,-5184,9.38,19271.4311,-0.39554335154401,0
2019-04-10 16:00:00,3.45,13.33,0,-4.51,4056,-4508,9.55,19708.9231,-0.39556739361469,0
2019-04-11 16:00:00,1.32,11.29,0,-2040,0,0,9.84,19708.9231,-0.40644712391343,0
2019-04-12 16:00:00,1.22,11.87,575,0,0,0,10.52,19708.9231,-0.4033805332655,0
2019-04-15 16:00:00,0.41,11.41,0,-458,0,0,10.96,19708.9231,-0.40582313938159,0
2019-04-16 16:00:00,2.53,13.42,2013.1,0,2338,-3900,10.62,21257.0231,-0.39508687219316,0
2019-04-17 16:00:00,3.43,14.2,774.3,0,20833,-21697,10.41,22044.3261,-0.39095735856105,0
2019-04-18 16:00:00,2.91,13.69,0,-513,0,0,10.48,22044.3261,-0.39369329073912,0
2019-04-19 16:00:00,3.78,14.04,358.81,0,4248,-4188,9.89,21970.1381,-0.3917796741764,0
2019-04-22 16:00:00,2.73,13.11,0,-933.17,3712,-3170,10.1,21414.9681,-0.39675645747192,0
2019-04-23 16:00:00,0.84,12.07,0,-1045,0,0,11.14,21414.9681,-0.40232965264946,0
2019-04-24 16:00:00,2.09,12.97,908.38,0,13510,-14618,10.66,22468.3501,-0.39748506874347,0
2019-04-25 16:00:00,-2.12,9.11,0,-3865.92,2301,-5922,11.47,26068.4281,-0.41810280831012,0
2019-04-26 16:00:00,-3.2,7.9,0,-1213.42,2718,-2423,11.47,25761.0051,-0.42457423722104,0
2019-04-29 16:00:00,-6.72,6.16,0,-1733.86,13699,-6657,13.81,18792.1481,-0.43382124532721,0
2019-04-30 16:00:00,-5.73,7.03,867.76,0,17258,-21242,13.54,22674.9061,-0.42919331738379,0
2019-05-06 16:00:00,-12.95,0.76,0,-6264.19,10913,-10191,15.75,21877.7151,-0.46260150788369,0
2019-05-07 16:00:00,-11.86,1.45,690.01,0,8482,-7987,15.1,21319.7281,-0.45892152977456,0
2019-05-08 16:00:00,-12.19,0.88,0,-571.62,6077,-8622,14.88,23781.1061,-0.46197010486908,0
2019-05-09 16:00:00,-13.1,-0.32,0,-1207.04,8767,-7038,14.71,21980.0681,-0.46840748129081,0
2019-05-10 16:00:00,-9.66,2.78,3103,0,908,0,13.77,21062.0681,-0.45185855819425,0
2019-05-13 16:00:00,-10.32,2.89,106,0,4020,0,14.73,17037.0681,-0.4512932388748,0
2019-05-14 16:00:00,-10.94,2.42,0,-467,0,0,15,17037.0681,-0.45378384380103,0
2019-05-15 16:00:00,-8.98,4.08,1663,0,0,0,14.35,17037.0681,-0.44491473032711,0
2019-05-16 16:00:00,-8.3,4.41,324.61,0,0,-2385,13.86,19434.6831,-0.44318349324332,0
2019-05-17 16:00:00,-11.56,0.47,0,-3939.99,4083,-2988,13.6,18326.6951,-0.46419624168463,0
2019-05-20 16:00:00,-11.85,1.42,949.97,0,6458,-4032,15.05,16009.6631,-0.45912987127658,0
2019-05-21 16:00:00,-10.11,2.49,1071.2,0,3464,-3798,14.02,16329.8651,-0.45341693556311,0
2019-05-22 16:00:00,-10.49,1.65,0,-836,3810,0,13.56,12514.8651,-0.45787549170514,0
2019-05-23 16:00:00,-12.6,-0.48,0,-2129.69,0,-3690,13.87,16196.1751,-0.46923355681295,0
2019-05-24 16:00:00,-13.72,-0.9,0,-417.74,3867,-3744,14.86,16059.4311,-0.47146146958448,0
2019-05-27 16:00:00,-11.16,1.94,2839.21,0,6990,-5794,14.75,14837.6371,-0.45631941294597,0
2019-05-28 16:00:00,-11.17,2.09,152,0,0,0,14.93,14837.6371,-0.45550876637469,0
2019-05-29 16:00:00,-10.8,1.74,0,-358,0,0,14.06,14837.6371,-0.45741805237809,0
2019-05-30 16:00:00,-11.37,2.04,300.22,0,0,-3780,15.13,18608.8571,-0.4558169187358,0
2019-05-31 16:00:00,-11.5,1.96,0,-80,3768,0,15.21,14835.8571,-0.45624357482594,0
2019-06-03 16:00:00,-12.82,0.96,0,-992.7,0,-3696,15.81,18523.1611,-0.46153782225174,0
2019-06-04 16:00:00,-14.38,-1.43,0,-2392,0,0,15.12,18523.1611,-0.47429483934713,0
2019-06-05 16:00:00,-14.42,-1.52,0,-97,0,0,15.07,18523.1611,-0.47481215985643,0
2019-06-06 16:00:00,-16.54,-4.19,0,-2666,0,0,14.8,18529.1611,-0.48903047406057,0
2019-06-10 16:00:00,-15.41,-3.34,850.62,0,0,-1380,14.27,19902.7811,-0.48449394651806,0
2019-06-11 16:00:00,-12.24,-0.7,2644.12,0,3349,-4878,13.15,21381.9031,-0.47039231208818,0
